\NEOWISESaturationBiasCorrection
\W1NEOWISEReactivation
|w1mpro,|,w1mcorr,|,w1lunc|,w1uunc|
|double,|,double|,double|,double|
|mag,|,mag,|,mag,|,mag,|
w1mpro,w1mcorr,w1lunc,w1uunc
6.285e+00,4.2627e-01,1.3779e-01,1.0661e-01
6.286e+00,4.2607e-01,1.3773e-01,1.0654e-01
6.287e+00,4.2587e-01,1.3767e-01,1.0647e-01
6.288e+00,4.2567e-01,1.3761e-01,1.0641e-01
6.289e+00,4.2547e-01,1.3755e-01,1.0634e-01
6.290e+00,4.2527e-01,1.3749e-01,1.0627e-01
6.291e+00,4.2507e-01,1.3743e-01,1.0620e-01
6.292e+00,4.2487e-01,1.3737e-01,1.0614e-01
6.293e+00,4.2466e-01,1.3731e-01,1.0607e-01
6.294e+00,4.2446e-01,1.3725e-01,1.0600e-01
6.295e+00,4.2426e-01,1.3719e-01,1.0594e-01
6.296e+00,4.2406e-01,1.3713e-01,1.0587e-01
6.297e+00,4.2385e-01,1.3707e-01,1.0581e-01
6.298e+00,4.2365e-01,1.3701e-01,1.0575e-01
6.299e+00,4.2345e-01,1.3695e-01,1.0568e-01
6.300e+00,4.2324e-01,1.3690e-01,1.0562e-01
6.301e+00,4.2304e-01,1.3684e-01,1.0556e-01
6.302e+00,4.2283e-01,1.3678e-01,1.0549e-01
6.303e+00,4.2263e-01,1.3672e-01,1.0543e-01
6.304e+00,4.2242e-01,1.3667e-01,1.0537e-01
6.305e+00,4.2222e-01,1.3661e-01,1.0531e-01
6.306e+00,4.2201e-01,1.3656e-01,1.0526e-01
6.307e+00,4.2180e-01,1.3650e-01,1.0520e-01
6.308e+00,4.2159e-01,1.3645e-01,1.0514e-01
6.309e+00,4.2139e-01,1.3639e-01,1.0508e-01
6.310e+00,4.2118e-01,1.3634e-01,1.0503e-01
6.311e+00,4.2097e-01,1.3629e-01,1.0498e-01
6.312e+00,4.2076e-01,1.3624e-01,1.0492e-01
6.313e+00,4.2055e-01,1.3618e-01,1.0487e-01
6.314e+00,4.2033e-01,1.3613e-01,1.0482e-01
6.315e+00,4.2012e-01,1.3608e-01,1.0477e-01
6.316e+00,4.1991e-01,1.3603e-01,1.0472e-01
6.317e+00,4.1969e-01,1.3599e-01,1.0468e-01
6.318e+00,4.1948e-01,1.3594e-01,1.0463e-01
6.319e+00,4.1926e-01,1.3589e-01,1.0458e-01
6.320e+00,4.1905e-01,1.3584e-01,1.0454e-01
6.321e+00,4.1883e-01,1.3580e-01,1.0450e-01
6.322e+00,4.1861e-01,1.3575e-01,1.0446e-01
6.323e+00,4.1840e-01,1.3571e-01,1.0442e-01
6.324e+00,4.1818e-01,1.3567e-01,1.0438e-01
6.325e+00,4.1796e-01,1.3562e-01,1.0435e-01
6.326e+00,4.1774e-01,1.3558e-01,1.0431e-01
6.327e+00,4.1751e-01,1.3554e-01,1.0428e-01
6.328e+00,4.1729e-01,1.3550e-01,1.0425e-01
6.329e+00,4.1707e-01,1.3546e-01,1.0422e-01
6.330e+00,4.1684e-01,1.3543e-01,1.0419e-01
6.331e+00,4.1662e-01,1.3539e-01,1.0416e-01
6.332e+00,4.1639e-01,1.3536e-01,1.0414e-01
6.333e+00,4.1616e-01,1.3532e-01,1.0412e-01
6.334e+00,4.1593e-01,1.3529e-01,1.0410e-01
6.335e+00,4.1570e-01,1.3526e-01,1.0408e-01
6.336e+00,4.1547e-01,1.3522e-01,1.0406e-01
6.337e+00,4.1524e-01,1.3519e-01,1.0404e-01
6.338e+00,4.1501e-01,1.3517e-01,1.0403e-01
6.339e+00,4.1477e-01,1.3514e-01,1.0402e-01
6.340e+00,4.1454e-01,1.3511e-01,1.0401e-01
6.341e+00,4.1430e-01,1.3509e-01,1.0401e-01
6.342e+00,4.1407e-01,1.3506e-01,1.0400e-01
6.343e+00,4.1383e-01,1.3504e-01,1.0400e-01
6.344e+00,4.1359e-01,1.3502e-01,1.0400e-01
6.345e+00,4.1335e-01,1.3500e-01,1.0400e-01
6.346e+00,4.1310e-01,1.3498e-01,1.0400e-01
6.347e+00,4.1286e-01,1.3496e-01,1.0401e-01
6.348e+00,4.1262e-01,1.3495e-01,1.0402e-01
6.349e+00,4.1237e-01,1.3493e-01,1.0403e-01
6.350e+00,4.1212e-01,1.3492e-01,1.0404e-01
6.351e+00,4.1187e-01,1.3491e-01,1.0406e-01
6.352e+00,4.1162e-01,1.3490e-01,1.0408e-01
6.353e+00,4.1137e-01,1.3489e-01,1.0410e-01
6.354e+00,4.1112e-01,1.3488e-01,1.0412e-01
6.355e+00,4.1087e-01,1.3487e-01,1.0414e-01
6.356e+00,4.1062e-01,1.3487e-01,1.0416e-01
6.357e+00,4.1036e-01,1.3486e-01,1.0419e-01
6.358e+00,4.1011e-01,1.3486e-01,1.0422e-01
6.359e+00,4.0985e-01,1.3486e-01,1.0425e-01
6.360e+00,4.0959e-01,1.3486e-01,1.0428e-01
6.361e+00,4.0933e-01,1.3486e-01,1.0432e-01
6.362e+00,4.0907e-01,1.3486e-01,1.0435e-01
6.363e+00,4.0881e-01,1.3486e-01,1.0439e-01
6.364e+00,4.0855e-01,1.3487e-01,1.0443e-01
6.365e+00,4.0829e-01,1.3487e-01,1.0447e-01
6.366e+00,4.0803e-01,1.3488e-01,1.0451e-01
6.367e+00,4.0776e-01,1.3489e-01,1.0455e-01
6.368e+00,4.0750e-01,1.3490e-01,1.0460e-01
6.369e+00,4.0723e-01,1.3490e-01,1.0464e-01
6.370e+00,4.0697e-01,1.3492e-01,1.0469e-01
6.371e+00,4.0670e-01,1.3493e-01,1.0474e-01
6.372e+00,4.0643e-01,1.3494e-01,1.0479e-01
6.373e+00,4.0616e-01,1.3495e-01,1.0484e-01
6.374e+00,4.0590e-01,1.3497e-01,1.0489e-01
6.375e+00,4.0563e-01,1.3498e-01,1.0494e-01
6.376e+00,4.0536e-01,1.3500e-01,1.0500e-01
6.377e+00,4.0509e-01,1.3502e-01,1.0505e-01
6.378e+00,4.0481e-01,1.3504e-01,1.0511e-01
6.379e+00,4.0454e-01,1.3506e-01,1.0517e-01
6.380e+00,4.0427e-01,1.3508e-01,1.0522e-01
6.381e+00,4.0400e-01,1.3510e-01,1.0528e-01
6.382e+00,4.0372e-01,1.3512e-01,1.0534e-01
6.383e+00,4.0345e-01,1.3515e-01,1.0540e-01
6.384e+00,4.0317e-01,1.3517e-01,1.0546e-01
6.385e+00,4.0290e-01,1.3520e-01,1.0553e-01
6.386e+00,4.0262e-01,1.3523e-01,1.0559e-01
6.387e+00,4.0235e-01,1.3525e-01,1.0565e-01
6.388e+00,4.0207e-01,1.3528e-01,1.0572e-01
6.389e+00,4.0180e-01,1.3531e-01,1.0578e-01
6.390e+00,4.0152e-01,1.3534e-01,1.0585e-01
6.391e+00,4.0124e-01,1.3537e-01,1.0591e-01
6.392e+00,4.0096e-01,1.3540e-01,1.0598e-01
6.393e+00,4.0069e-01,1.3544e-01,1.0604e-01
6.394e+00,4.0041e-01,1.3547e-01,1.0611e-01
6.395e+00,4.0013e-01,1.3550e-01,1.0618e-01
6.396e+00,3.9985e-01,1.3554e-01,1.0624e-01
6.397e+00,3.9957e-01,1.3557e-01,1.0631e-01
6.398e+00,3.9929e-01,1.3561e-01,1.0638e-01
6.399e+00,3.9901e-01,1.3565e-01,1.0645e-01
6.400e+00,3.9873e-01,1.3569e-01,1.0651e-01
6.401e+00,3.9846e-01,1.3572e-01,1.0658e-01
6.402e+00,3.9818e-01,1.3576e-01,1.0665e-01
6.403e+00,3.9790e-01,1.3580e-01,1.0672e-01
6.404e+00,3.9762e-01,1.3585e-01,1.0678e-01
6.405e+00,3.9734e-01,1.3589e-01,1.0685e-01
6.406e+00,3.9706e-01,1.3593e-01,1.0692e-01
6.407e+00,3.9678e-01,1.3597e-01,1.0699e-01
6.408e+00,3.9650e-01,1.3602e-01,1.0705e-01
6.409e+00,3.9622e-01,1.3606e-01,1.0712e-01
6.410e+00,3.9594e-01,1.3611e-01,1.0719e-01
6.411e+00,3.9566e-01,1.3615e-01,1.0725e-01
6.412e+00,3.9538e-01,1.3620e-01,1.0732e-01
6.413e+00,3.9510e-01,1.3624e-01,1.0738e-01
6.414e+00,3.9482e-01,1.3629e-01,1.0745e-01
6.415e+00,3.9454e-01,1.3634e-01,1.0751e-01
6.416e+00,3.9426e-01,1.3639e-01,1.0758e-01
6.417e+00,3.9398e-01,1.3644e-01,1.0764e-01
6.418e+00,3.9371e-01,1.3649e-01,1.0770e-01
6.419e+00,3.9343e-01,1.3654e-01,1.0776e-01
6.420e+00,3.9315e-01,1.3659e-01,1.0783e-01
6.421e+00,3.9287e-01,1.3664e-01,1.0789e-01
6.422e+00,3.9259e-01,1.3669e-01,1.0794e-01
6.423e+00,3.9232e-01,1.3674e-01,1.0800e-01
6.424e+00,3.9204e-01,1.3680e-01,1.0806e-01
6.425e+00,3.9176e-01,1.3685e-01,1.0812e-01
6.426e+00,3.9149e-01,1.3690e-01,1.0817e-01
6.427e+00,3.9121e-01,1.3696e-01,1.0823e-01
6.428e+00,3.9094e-01,1.3701e-01,1.0828e-01
6.429e+00,3.9066e-01,1.3707e-01,1.0834e-01
6.430e+00,3.9039e-01,1.3712e-01,1.0839e-01
6.431e+00,3.9012e-01,1.3718e-01,1.0844e-01
6.432e+00,3.8984e-01,1.3724e-01,1.0849e-01
6.433e+00,3.8957e-01,1.3729e-01,1.0854e-01
6.434e+00,3.8930e-01,1.3735e-01,1.0858e-01
6.435e+00,3.8903e-01,1.3741e-01,1.0863e-01
6.436e+00,3.8876e-01,1.3747e-01,1.0867e-01
6.437e+00,3.8848e-01,1.3752e-01,1.0871e-01
6.438e+00,3.8821e-01,1.3758e-01,1.0876e-01
6.439e+00,3.8795e-01,1.3764e-01,1.0880e-01
6.440e+00,3.8768e-01,1.3770e-01,1.0883e-01
6.441e+00,3.8741e-01,1.3776e-01,1.0887e-01
6.442e+00,3.8714e-01,1.3782e-01,1.0891e-01
6.443e+00,3.8688e-01,1.3788e-01,1.0894e-01
6.444e+00,3.8661e-01,1.3794e-01,1.0897e-01
6.445e+00,3.8635e-01,1.3800e-01,1.0900e-01
6.446e+00,3.8608e-01,1.3806e-01,1.0903e-01
6.447e+00,3.8582e-01,1.3812e-01,1.0905e-01
6.448e+00,3.8556e-01,1.3818e-01,1.0908e-01
6.449e+00,3.8529e-01,1.3824e-01,1.0910e-01
6.450e+00,3.8503e-01,1.3831e-01,1.0912e-01
6.451e+00,3.8477e-01,1.3837e-01,1.0914e-01
6.452e+00,3.8451e-01,1.3843e-01,1.0916e-01
6.453e+00,3.8426e-01,1.3849e-01,1.0918e-01
6.454e+00,3.8400e-01,1.3856e-01,1.0919e-01
6.455e+00,3.8374e-01,1.3862e-01,1.0920e-01
6.456e+00,3.8348e-01,1.3868e-01,1.0921e-01
6.457e+00,3.8323e-01,1.3874e-01,1.0922e-01
6.458e+00,3.8297e-01,1.3881e-01,1.0923e-01
6.459e+00,3.8272e-01,1.3887e-01,1.0924e-01
6.460e+00,3.8247e-01,1.3894e-01,1.0924e-01
6.461e+00,3.8221e-01,1.3900e-01,1.0925e-01
6.462e+00,3.8196e-01,1.3906e-01,1.0925e-01
6.463e+00,3.8171e-01,1.3913e-01,1.0925e-01
6.464e+00,3.8146e-01,1.3919e-01,1.0924e-01
6.465e+00,3.8121e-01,1.3926e-01,1.0924e-01
6.466e+00,3.8096e-01,1.3932e-01,1.0924e-01
6.467e+00,3.8071e-01,1.3939e-01,1.0923e-01
6.468e+00,3.8047e-01,1.3946e-01,1.0922e-01
6.469e+00,3.8022e-01,1.3952e-01,1.0921e-01
6.470e+00,3.7997e-01,1.3959e-01,1.0920e-01
6.471e+00,3.7973e-01,1.3965e-01,1.0919e-01
6.472e+00,3.7949e-01,1.3972e-01,1.0918e-01
6.473e+00,3.7924e-01,1.3979e-01,1.0916e-01
6.474e+00,3.7900e-01,1.3985e-01,1.0914e-01
6.475e+00,3.7876e-01,1.3992e-01,1.0913e-01
6.476e+00,3.7851e-01,1.3999e-01,1.0911e-01
6.477e+00,3.7827e-01,1.4006e-01,1.0909e-01
6.478e+00,3.7803e-01,1.4012e-01,1.0906e-01
6.479e+00,3.7779e-01,1.4019e-01,1.0904e-01
6.480e+00,3.7755e-01,1.4026e-01,1.0901e-01
6.481e+00,3.7732e-01,1.4033e-01,1.0899e-01
6.482e+00,3.7708e-01,1.4040e-01,1.0896e-01
6.483e+00,3.7684e-01,1.4046e-01,1.0893e-01
6.484e+00,3.7660e-01,1.4053e-01,1.0890e-01
6.485e+00,3.7637e-01,1.4060e-01,1.0887e-01
6.486e+00,3.7613e-01,1.4067e-01,1.0883e-01
6.487e+00,3.7590e-01,1.4074e-01,1.0880e-01
6.488e+00,3.7567e-01,1.4081e-01,1.0876e-01
6.489e+00,3.7543e-01,1.4088e-01,1.0873e-01
6.490e+00,3.7520e-01,1.4095e-01,1.0869e-01
6.491e+00,3.7497e-01,1.4102e-01,1.0865e-01
6.492e+00,3.7474e-01,1.4109e-01,1.0861e-01
6.493e+00,3.7451e-01,1.4116e-01,1.0857e-01
6.494e+00,3.7428e-01,1.4123e-01,1.0852e-01
6.495e+00,3.7405e-01,1.4130e-01,1.0848e-01
6.496e+00,3.7382e-01,1.4137e-01,1.0843e-01
6.497e+00,3.7359e-01,1.4144e-01,1.0839e-01
6.498e+00,3.7337e-01,1.4151e-01,1.0834e-01
6.499e+00,3.7314e-01,1.4158e-01,1.0829e-01
6.500e+00,3.7291e-01,1.4166e-01,1.0824e-01
6.501e+00,3.7269e-01,1.4173e-01,1.0819e-01
6.502e+00,3.7246e-01,1.4180e-01,1.0814e-01
6.503e+00,3.7224e-01,1.4187e-01,1.0808e-01
6.504e+00,3.7202e-01,1.4194e-01,1.0803e-01
6.505e+00,3.7179e-01,1.4202e-01,1.0797e-01
6.506e+00,3.7157e-01,1.4209e-01,1.0792e-01
6.507e+00,3.7135e-01,1.4216e-01,1.0786e-01
6.508e+00,3.7113e-01,1.4223e-01,1.0780e-01
6.509e+00,3.7091e-01,1.4230e-01,1.0774e-01
6.510e+00,3.7069e-01,1.4238e-01,1.0768e-01
6.511e+00,3.7047e-01,1.4245e-01,1.0762e-01
6.512e+00,3.7025e-01,1.4252e-01,1.0755e-01
6.513e+00,3.7003e-01,1.4260e-01,1.0749e-01
6.514e+00,3.6982e-01,1.4267e-01,1.0743e-01
6.515e+00,3.6960e-01,1.4274e-01,1.0736e-01
6.516e+00,3.6938e-01,1.4282e-01,1.0729e-01
6.517e+00,3.6917e-01,1.4289e-01,1.0723e-01
6.518e+00,3.6895e-01,1.4297e-01,1.0716e-01
6.519e+00,3.6874e-01,1.4304e-01,1.0709e-01
6.520e+00,3.6852e-01,1.4311e-01,1.0702e-01
6.521e+00,3.6831e-01,1.4319e-01,1.0695e-01
6.522e+00,3.6810e-01,1.4326e-01,1.0687e-01
6.523e+00,3.6788e-01,1.4334e-01,1.0680e-01
6.524e+00,3.6767e-01,1.4341e-01,1.0673e-01
6.525e+00,3.6746e-01,1.4349e-01,1.0665e-01
6.526e+00,3.6725e-01,1.4356e-01,1.0658e-01
6.527e+00,3.6704e-01,1.4364e-01,1.0650e-01
6.528e+00,3.6683e-01,1.4371e-01,1.0642e-01
6.529e+00,3.6662e-01,1.4379e-01,1.0635e-01
6.530e+00,3.6641e-01,1.4386e-01,1.0627e-01
6.531e+00,3.6620e-01,1.4394e-01,1.0619e-01
6.532e+00,3.6600e-01,1.4401e-01,1.0611e-01
6.533e+00,3.6579e-01,1.4409e-01,1.0603e-01
6.534e+00,3.6558e-01,1.4416e-01,1.0594e-01
6.535e+00,3.6538e-01,1.4424e-01,1.0586e-01
6.536e+00,3.6517e-01,1.4431e-01,1.0578e-01
6.537e+00,3.6497e-01,1.4439e-01,1.0569e-01
6.538e+00,3.6476e-01,1.4447e-01,1.0561e-01
6.539e+00,3.6456e-01,1.4454e-01,1.0552e-01
6.540e+00,3.6436e-01,1.4462e-01,1.0544e-01
6.541e+00,3.6415e-01,1.4469e-01,1.0535e-01
6.542e+00,3.6395e-01,1.4477e-01,1.0527e-01
6.543e+00,3.6375e-01,1.4485e-01,1.0518e-01
6.544e+00,3.6355e-01,1.4492e-01,1.0509e-01
6.545e+00,3.6335e-01,1.4500e-01,1.0500e-01
6.546e+00,3.6315e-01,1.4508e-01,1.0491e-01
6.547e+00,3.6295e-01,1.4515e-01,1.0482e-01
6.548e+00,3.6275e-01,1.4523e-01,1.0473e-01
6.549e+00,3.6255e-01,1.4531e-01,1.0464e-01
6.550e+00,3.6235e-01,1.4538e-01,1.0455e-01
6.551e+00,3.6215e-01,1.4546e-01,1.0445e-01
6.552e+00,3.6195e-01,1.4554e-01,1.0436e-01
6.553e+00,3.6175e-01,1.4562e-01,1.0427e-01
6.554e+00,3.6156e-01,1.4569e-01,1.0417e-01
6.555e+00,3.6136e-01,1.4577e-01,1.0408e-01
6.556e+00,3.6116e-01,1.4585e-01,1.0398e-01
6.557e+00,3.6097e-01,1.4593e-01,1.0389e-01
6.558e+00,3.6077e-01,1.4601e-01,1.0379e-01
6.559e+00,3.6058e-01,1.4609e-01,1.0369e-01
6.560e+00,3.6038e-01,1.4617e-01,1.0359e-01
6.561e+00,3.6019e-01,1.4625e-01,1.0349e-01
6.562e+00,3.5999e-01,1.4633e-01,1.0340e-01
6.563e+00,3.5980e-01,1.4641e-01,1.0330e-01
6.564e+00,3.5960e-01,1.4649e-01,1.0319e-01
6.565e+00,3.5941e-01,1.4657e-01,1.0309e-01
6.566e+00,3.5922e-01,1.4665e-01,1.0299e-01
6.567e+00,3.5902e-01,1.4674e-01,1.0289e-01
6.568e+00,3.5883e-01,1.4682e-01,1.0279e-01
6.569e+00,3.5864e-01,1.4690e-01,1.0268e-01
6.570e+00,3.5844e-01,1.4699e-01,1.0258e-01
6.571e+00,3.5825e-01,1.4707e-01,1.0247e-01
6.572e+00,3.5806e-01,1.4715e-01,1.0237e-01
6.573e+00,3.5787e-01,1.4724e-01,1.0226e-01
6.574e+00,3.5767e-01,1.4733e-01,1.0216e-01
6.575e+00,3.5748e-01,1.4741e-01,1.0205e-01
6.576e+00,3.5729e-01,1.4750e-01,1.0194e-01
6.577e+00,3.5710e-01,1.4759e-01,1.0183e-01
6.578e+00,3.5690e-01,1.4768e-01,1.0173e-01
6.579e+00,3.5671e-01,1.4777e-01,1.0162e-01
6.580e+00,3.5652e-01,1.4785e-01,1.0151e-01
6.581e+00,3.5633e-01,1.4795e-01,1.0139e-01
6.582e+00,3.5613e-01,1.4804e-01,1.0128e-01
6.583e+00,3.5594e-01,1.4813e-01,1.0117e-01
6.584e+00,3.5575e-01,1.4822e-01,1.0106e-01
6.585e+00,3.5556e-01,1.4831e-01,1.0095e-01
6.586e+00,3.5536e-01,1.4841e-01,1.0083e-01
6.587e+00,3.5517e-01,1.4850e-01,1.0072e-01
6.588e+00,3.5498e-01,1.4860e-01,1.0060e-01
6.589e+00,3.5478e-01,1.4870e-01,1.0049e-01
6.590e+00,3.5459e-01,1.4879e-01,1.0037e-01
6.591e+00,3.5440e-01,1.4889e-01,1.0025e-01
6.592e+00,3.5420e-01,1.4899e-01,1.0014e-01
6.593e+00,3.5401e-01,1.4909e-01,1.0002e-01
6.594e+00,3.5382e-01,1.4919e-01,9.9898e-02
6.595e+00,3.5362e-01,1.4930e-01,9.9779e-02
6.596e+00,3.5343e-01,1.4940e-01,9.9659e-02
6.597e+00,3.5324e-01,1.4950e-01,9.9538e-02
6.598e+00,3.5304e-01,1.4961e-01,9.9417e-02
6.599e+00,3.5285e-01,1.4971e-01,9.9295e-02
6.600e+00,3.5265e-01,1.4982e-01,9.9172e-02
6.601e+00,3.5245e-01,1.4993e-01,9.9049e-02
6.602e+00,3.5226e-01,1.5004e-01,9.8925e-02
6.603e+00,3.5206e-01,1.5015e-01,9.8801e-02
6.604e+00,3.5187e-01,1.5026e-01,9.8676e-02
6.605e+00,3.5167e-01,1.5037e-01,9.8550e-02
6.606e+00,3.5147e-01,1.5049e-01,9.8424e-02
6.607e+00,3.5127e-01,1.5060e-01,9.8297e-02
6.608e+00,3.5108e-01,1.5072e-01,9.8169e-02
6.609e+00,3.5088e-01,1.5083e-01,9.8041e-02
6.610e+00,3.5068e-01,1.5095e-01,9.7912e-02
6.611e+00,3.5048e-01,1.5107e-01,9.7783e-02
6.612e+00,3.5028e-01,1.5119e-01,9.7653e-02
6.613e+00,3.5008e-01,1.5132e-01,9.7522e-02
6.614e+00,3.4988e-01,1.5144e-01,9.7391e-02
6.615e+00,3.4968e-01,1.5156e-01,9.7259e-02
6.616e+00,3.4948e-01,1.5169e-01,9.7126e-02
6.617e+00,3.4927e-01,1.5182e-01,9.6993e-02
6.618e+00,3.4907e-01,1.5195e-01,9.6859e-02
6.619e+00,3.4887e-01,1.5208e-01,9.6724e-02
6.620e+00,3.4866e-01,1.5221e-01,9.6589e-02
6.621e+00,3.4846e-01,1.5234e-01,9.6453e-02
6.622e+00,3.4826e-01,1.5248e-01,9.6317e-02
6.623e+00,3.4805e-01,1.5261e-01,9.6180e-02
6.624e+00,3.4784e-01,1.5275e-01,9.6042e-02
6.625e+00,3.4764e-01,1.5289e-01,9.5903e-02
6.626e+00,3.4743e-01,1.5303e-01,9.5764e-02
6.627e+00,3.4722e-01,1.5317e-01,9.5625e-02
6.628e+00,3.4701e-01,1.5331e-01,9.5484e-02
6.629e+00,3.4680e-01,1.5346e-01,9.5343e-02
6.630e+00,3.4659e-01,1.5360e-01,9.5202e-02
6.631e+00,3.4638e-01,1.5375e-01,9.5060e-02
6.632e+00,3.4617e-01,1.5390e-01,9.4917e-02
6.633e+00,3.4596e-01,1.5405e-01,9.4773e-02
6.634e+00,3.4574e-01,1.5421e-01,9.4629e-02
6.635e+00,3.4553e-01,1.5436e-01,9.4484e-02
6.636e+00,3.4532e-01,1.5452e-01,9.4339e-02
6.637e+00,3.4510e-01,1.5467e-01,9.4192e-02
6.638e+00,3.4488e-01,1.5483e-01,9.4046e-02
6.639e+00,3.4467e-01,1.5499e-01,9.3898e-02
6.640e+00,3.4445e-01,1.5516e-01,9.3750e-02
6.641e+00,3.4423e-01,1.5532e-01,9.3601e-02
6.642e+00,3.4401e-01,1.5549e-01,9.3452e-02
6.643e+00,3.4379e-01,1.5566e-01,9.3302e-02
6.644e+00,3.4357e-01,1.5583e-01,9.3151e-02
6.645e+00,3.4335e-01,1.5600e-01,9.3000e-02
6.646e+00,3.4312e-01,1.5617e-01,9.2848e-02
6.647e+00,3.4290e-01,1.5635e-01,9.2695e-02
6.648e+00,3.4267e-01,1.5653e-01,9.2542e-02
6.649e+00,3.4245e-01,1.5671e-01,9.2388e-02
6.650e+00,3.4222e-01,1.5689e-01,9.2234e-02
6.651e+00,3.4199e-01,1.5707e-01,9.2079e-02
6.652e+00,3.4176e-01,1.5725e-01,9.1924e-02
6.653e+00,3.4153e-01,1.5744e-01,9.1768e-02
6.654e+00,3.4130e-01,1.5762e-01,9.1612e-02
6.655e+00,3.4107e-01,1.5781e-01,9.1455e-02
6.656e+00,3.4084e-01,1.5800e-01,9.1298e-02
6.657e+00,3.4061e-01,1.5819e-01,9.1141e-02
6.658e+00,3.4037e-01,1.5838e-01,9.0983e-02
6.659e+00,3.4014e-01,1.5858e-01,9.0825e-02
6.660e+00,3.3990e-01,1.5877e-01,9.0666e-02
6.661e+00,3.3966e-01,1.5896e-01,9.0508e-02
6.662e+00,3.3943e-01,1.5916e-01,9.0349e-02
6.663e+00,3.3919e-01,1.5936e-01,9.0190e-02
6.664e+00,3.3895e-01,1.5955e-01,9.0031e-02
6.665e+00,3.3871e-01,1.5975e-01,8.9871e-02
6.666e+00,3.3847e-01,1.5995e-01,8.9712e-02
6.667e+00,3.3823e-01,1.6015e-01,8.9552e-02
6.668e+00,3.3799e-01,1.6035e-01,8.9393e-02
6.669e+00,3.3774e-01,1.6055e-01,8.9233e-02
6.670e+00,3.3750e-01,1.6075e-01,8.9073e-02
6.671e+00,3.3725e-01,1.6095e-01,8.8914e-02
6.672e+00,3.3701e-01,1.6116e-01,8.8754e-02
6.673e+00,3.3676e-01,1.6136e-01,8.8595e-02
6.674e+00,3.3651e-01,1.6156e-01,8.8435e-02
6.675e+00,3.3627e-01,1.6176e-01,8.8276e-02
6.676e+00,3.3602e-01,1.6197e-01,8.8116e-02
6.677e+00,3.3577e-01,1.6217e-01,8.7957e-02
6.678e+00,3.3552e-01,1.6237e-01,8.7799e-02
6.679e+00,3.3527e-01,1.6257e-01,8.7640e-02
6.680e+00,3.3502e-01,1.6278e-01,8.7482e-02
6.681e+00,3.3476e-01,1.6298e-01,8.7323e-02
6.682e+00,3.3451e-01,1.6318e-01,8.7166e-02
6.683e+00,3.3426e-01,1.6338e-01,8.7008e-02
6.684e+00,3.3400e-01,1.6359e-01,8.6851e-02
6.685e+00,3.3375e-01,1.6379e-01,8.6694e-02
6.686e+00,3.3349e-01,1.6399e-01,8.6538e-02
6.687e+00,3.3323e-01,1.6419e-01,8.6382e-02
6.688e+00,3.3298e-01,1.6439e-01,8.6227e-02
6.689e+00,3.3272e-01,1.6459e-01,8.6072e-02
6.690e+00,3.3246e-01,1.6479e-01,8.5917e-02
6.691e+00,3.3220e-01,1.6498e-01,8.5764e-02
6.692e+00,3.3194e-01,1.6518e-01,8.5610e-02
6.693e+00,3.3168e-01,1.6538e-01,8.5458e-02
6.694e+00,3.3142e-01,1.6557e-01,8.5305e-02
6.695e+00,3.3116e-01,1.6577e-01,8.5154e-02
6.696e+00,3.3089e-01,1.6596e-01,8.5003e-02
6.697e+00,3.3063e-01,1.6615e-01,8.4853e-02
6.698e+00,3.3037e-01,1.6634e-01,8.4704e-02
6.699e+00,3.3010e-01,1.6653e-01,8.4555e-02
6.700e+00,3.2984e-01,1.6672e-01,8.4408e-02
6.701e+00,3.2957e-01,1.6691e-01,8.4261e-02
6.702e+00,3.2930e-01,1.6710e-01,8.4115e-02
6.703e+00,3.2904e-01,1.6728e-01,8.3969e-02
6.704e+00,3.2877e-01,1.6746e-01,8.3825e-02
6.705e+00,3.2850e-01,1.6765e-01,8.3681e-02
6.706e+00,3.2823e-01,1.6783e-01,8.3539e-02
6.707e+00,3.2796e-01,1.6800e-01,8.3397e-02
6.708e+00,3.2769e-01,1.6818e-01,8.3257e-02
6.709e+00,3.2742e-01,1.6836e-01,8.3117e-02
6.710e+00,3.2715e-01,1.6853e-01,8.2979e-02
6.711e+00,3.2688e-01,1.6870e-01,8.2841e-02
6.712e+00,3.2661e-01,1.6887e-01,8.2705e-02
6.713e+00,3.2634e-01,1.6904e-01,8.2570e-02
6.714e+00,3.2606e-01,1.6920e-01,8.2436e-02
6.715e+00,3.2579e-01,1.6937e-01,8.2303e-02
6.716e+00,3.2551e-01,1.6953e-01,8.2172e-02
6.717e+00,3.2524e-01,1.6969e-01,8.2041e-02
6.718e+00,3.2496e-01,1.6984e-01,8.1912e-02
6.719e+00,3.2469e-01,1.7000e-01,8.1784e-02
6.720e+00,3.2441e-01,1.7015e-01,8.1658e-02
6.721e+00,3.2413e-01,1.7030e-01,8.1533e-02
6.722e+00,3.2386e-01,1.7044e-01,8.1409e-02
6.723e+00,3.2358e-01,1.7059e-01,8.1286e-02
6.724e+00,3.2330e-01,1.7073e-01,8.1165e-02
6.725e+00,3.2302e-01,1.7087e-01,8.1046e-02
6.726e+00,3.2274e-01,1.7101e-01,8.0928e-02
6.727e+00,3.2246e-01,1.7114e-01,8.0811e-02
6.728e+00,3.2218e-01,1.7127e-01,8.0696e-02
6.729e+00,3.2190e-01,1.7140e-01,8.0583e-02
6.730e+00,3.2162e-01,1.7152e-01,8.0471e-02
6.731e+00,3.2134e-01,1.7164e-01,8.0360e-02
